SK_ID_CURR,TARGET
103651,1
103658,0
103668,0
103669,0
103676,0
103682,1
103683,0
103689,0
103725,1
103733,0
103744,0
103762,0
103771,0
103773,0
103783,0
103784,0
103808,0
103812,0
103813,1
103814,0
103818,1
103824,0
103828,0
103830,0
103840,0
103842,0
103847,1
103848,0
103851,0
103854,1
103857,1
103861,0
103862,0
103865,0
103870,1
103876,0
103891,1
103908,1
103914,0
103918,0
103940,0
103963,1
103966,0
103971,0
103980,0
103984,0
103985,0
103998,0
104019,1
104026,0
104035,1
104044,0
104045,0
104047,0
104051,0
104058,0
104063,0
104066,0
104087,0
104089,0
104095,1
104098,1
104104,1
104110,0
104120,0
104122,1
104131,0
104132,1
104135,0
104136,0
104149,0
104150,0
104156,1
104165,1
104175,0
104179,0
104184,0
104206,0
104216,0
104230,1
104257,0
104272,0
104273,1
104278,0
104294,0
104295,1
104297,0
104298,1
104308,0
104318,0
104319,0
104320,1
104327,0
104334,1
104344,0
104350,1
104351,1
104354,0
104369,0
104376,0
104381,0
104384,1
104391,0
104394,0
104398,1
104402,0
104408,0
104409,0
104410,1
104412,0
104417,1
104424,1
104426,0
104435,0
104445,0
104458,0
104460,1
104466,0
104472,1
104473,0
104479,0
104480,1
104482,0
104499,0
104501,0
104502,0
104506,0
104510,1
104512,0
104520,1
104528,1
104529,0
104541,1
104578,0
104584,1
104588,0
104602,1
104610,0
104611,1
104618,1
104620,0
104622,1
104624,0
104625,1
104634,1
104639,1
104646,1
104647,1
104652,0
104670,0
104677,0
104685,1
104691,0
104696,0
104699,0
104712,0
104714,0
104717,0
104718,0
104740,0
104741,0
104743,0
104744,0
104747,0
104767,0
104772,0
104776,0
104779,0
104814,0
104815,0
104830,0
104831,1
104833,0
104839,0
104840,0
104860,1
104861,0
104866,0
104870,0
104877,0
104878,0
104879,1
104880,0
104899,1
104906,0
104907,1
104913,1
104916,0
104921,0
104930,1
104931,0
104936,0
104937,1
104942,0
104943,0
104969,1
104972,0
104988,1
105013,0
105015,1
105019,0
105027,0
105030,0
105035,1
105041,0
105051,1
105056,0
105067,1
105071,0
105072,0
105074,1
105091,0
105101,1
105103,0
105134,0
105139,1
105142,0
105146,1
105163,0
105168,1
105172,0
105176,0
105195,1
105196,1
105197,0
105203,0
105223,0
105227,0
105228,0
105230,0
105231,1
105239,0
105242,0
105244,0
105245,0
105248,0
105249,1
105266,0
105271,0
105276,0
105282,0
105292,1
105297,0
105332,0
105333,0
105343,0
105344,0
105345,0
105357,0
105359,0
105366,0
105367,0
105370,0
105377,0
105390,1
105399,0
105403,0
105404,0
105414,0
105417,1
105425,0
105452,0
105454,1
105456,0
105470,0
105471,0
105483,1
105493,0
105508,0
105514,0
105515,0
105528,1
105529,0
105531,0
105532,0
105558,0
105574,0
105578,0
105584,0
105595,1
105617,0
105618,0
105621,0
105625,1
105629,0
105630,0
105634,0
105635,0
105641,0
105647,0
105648,0
105655,0
105657,0
105672,1
105678,0
105682,1
105691,0
105692,1
105706,0
105712,0
105720,1
105734,0
105735,1
105736,0
105737,0
105738,0
105740,1
105744,1
105747,0
105749,0
105754,0
105758,0
105760,1
105767,0
105784,0
105791,0
105802,1
105807,1
105809,0
105816,1
105817,1
105824,1
105832,0
105856,0
105865,0
105899,1
105906,0
105916,0
105923,1
105937,1
105965,0
105966,1
105968,0
105973,0
105976,0
105978,0
105979,0
105991,0
105998,1
105999,0
106000,0
106001,0
106010,0
106011,0
106013,0
106015,0
106026,0
106032,0
106035,1
106040,1
106041,1
106044,0
106053,0
106054,1
106065,1
106081,1
106083,0
106087,0
106090,1
106101,0
106102,0
106109,1
106116,0
106150,0
106155,1
106166,1
106176,0
106189,0
106199,0
106205,1
106206,1
106211,0
106214,1
106216,1
106217,1
106225,1
106249,0
106256,0
106258,0
106261,0
106262,0
106264,0
106271,1
106276,0
106277,1
106286,0
106293,1
106295,0
106296,0
106297,0
106298,0
106311,0
106314,1
106320,0
106334,0
106346,0
106347,0
106349,0
106354,0
106360,0
106373,1
106377,0
106386,0
106387,1
106391,0
106401,1
106411,0
106413,1
106426,1
106427,0
106428,0
106434,1
106438,0
106440,0
106441,0
106452,0
106453,1
106454,0
106457,1
106484,0
106488,0
106491,0
106514,1
106527,0
106528,1
106529,0
106534,0
106550,1
106577,1
106585,1
106590,0
106607,0
106610,0
106611,0
106612,0
106624,0
106631,0
106647,1
106660,0
106674,0
106687,0
106712,0
106713,0
106717,0
106720,1
106721,1
106724,1
106735,0
106739,0
106740,0
106754,0
106760,0
106761,0
106784,1
106787,0
106797,0
106798,0
106802,1
106803,1
106804,1
106805,0
106810,1
106812,0
106813,0
106817,1
106822,0
106823,0
106827,0
106841,0
106851,1
106852,0
106853,1
106854,0
106861,0
106873,0
106877,1
106878,0
106881,1
106900,0
106906,0
106907,0
106914,0
106916,1
106924,0
106931,0
106936,0
106937,0
106938,1
106939,0
106943,0
106944,0
106967,1
106980,1
106986,0
106987,1
106990,1
107013,0
107023,0
107033,0
107037,0
107048,1
107071,0
107081,0
107113,1
107130,1
107131,0
107145,0
107156,1
107219,1
107222,0
107223,0
107232,1
107245,0
107246,0
107247,0
107256,1
107259,0
107260,0
107279,0
107280,0
107281,0
107285,0
107329,0
107337,0
107349,0
107350,1
107351,0
107359,1
107391,0
107394,0
107395,0
107406,1
107416,0
107417,0
107418,0
107419,0
107444,0
107445,0
107446,1
107460,0
107470,0
107475,0
107520,0
107526,0
107527,0
107530,0
107532,0
107534,0
107535,0
107554,0
107556,0
107559,0
107561,0
107564,1
107566,1
107571,1
107590,1
107602,1
107625,0
107626,1
107635,0
107636,0
107645,0
107652,1
107655,0
107668,1
107670,1
107677,0
107680,1
107683,0
107684,0
107691,0
107692,0
107703,0
107709,0
107710,1
107721,0
107725,0
107727,0
107739,0
107740,0
107741,0
107747,0
107765,1
107768,0
107775,1
107782,0
107790,0
107801,0
107807,0
107811,0
107817,1
107826,0
107838,1
107839,0
107843,0
107847,0
107849,0
107850,0
107867,1
107871,0
107908,1
107913,0
107927,0
107931,0
107955,0
107962,0
107977,1
107978,0
107993,0
108010,1
108016,1
108018,0
108027,0
108045,1
108069,1
108082,0
108089,1
108092,0
108106,0
108112,1
108120,1
108122,1
108135,0
108170,0
108171,0
108177,0
108180,1
108183,0
108184,1
108185,0
108192,1
108195,0
108196,1
108218,0
108219,1
108243,0
108249,1
108251,1
108274,0
108280,1
108289,0
108292,0
108295,1
108327,0
108332,1
108346,0
108349,1
108353,1
108362,0
108363,0
108377,1
108378,1
108381,0
108383,0
108390,0
108407,0
108408,0
108411,0
108412,0
108419,0
108436,1
108437,0
108438,1
108441,0
108448,0
108449,0
108466,0
108467,1
108473,0
108474,1
108476,0
108479,1
108486,0
108493,0
108501,0
108506,1
108510,1
108511,0
108514,0
108517,0
108519,0
108522,0
108548,0
108554,0
108555,0
108559,1
108562,0
108571,1
108572,0
108579,1
108583,0
108584,0
108592,0
108602,0
108609,0
108613,0
108616,1
108618,0
108620,0
108643,0
108649,0
108654,1
108655,0
108656,0
108667,0
108668,1
108682,0
108690,1
108691,0
108692,0
108695,1
108699,0
108710,0
108718,0
108739,0
108740,0
108741,0
108742,1
108763,0
108767,0
108769,1
108779,0
108788,1
108801,0
108802,0
108810,0
108811,0
108813,0
108814,1
108825,0
108826,1
108830,0
108834,1
108852,0
108887,0
108901,0
108908,0
108910,0
108920,0
108922,0
108929,0
108930,1
108937,0
108938,0
108943,0
108948,0
108953,0
108956,0
108965,0
108985,1
108986,0
108987,0
108990,0
108991,0
108993,0
109000,1
109001,1
109012,0
109014,0
109015,1
109021,0
109037,0
109042,0
109044,0
109046,1
109064,0
109084,0
109086,0
109092,0
109093,1
109100,0
109101,1
109110,1
109114,0
109126,1
109152,1
109162,0
109167,0
109168,1
109169,1
109179,0
109184,0
109191,0
109192,0
109193,0
109196,0
109206,1
109210,0
109244,0
109249,0
109273,0
109276,1
109281,0
109287,0
109297,0
109298,0
109306,0
109309,0
109321,1
109328,0
109336,0
109342,0
109346,0
109347,1
109348,1
109362,1
109363,0
109367,0
109370,0
109393,0
109405,0
109413,0
109414,1
109421,0
109427,0
109428,0
109429,0
109437,0
109443,0
109461,0
109468,0
109469,0
109471,0
109479,0
109484,0
109501,0
109505,1
109535,0
109539,0
109544,1
109545,0
109551,0
109553,0
109555,0
109561,0
109580,0
109583,1
109593,0
109604,0
109620,0
109635,0
109637,1
109638,1
109642,0
109649,1
109652,0
109656,0
109663,0
109696,1
109700,0
109709,0
109735,0
109740,0
109741,0
109749,0
109764,1
109771,0
109772,0
109773,1
109798,0
109802,0
109804,0
109813,0
109818,0
109848,0
109850,0
109851,0
109855,0
109871,0
109877,0
109883,0
109886,0
109905,0
109936,1
109950,0
109958,0
109959,0
109969,0
109971,1
109984,0
109985,1
109988,0
109992,1
110005,0
110009,1
110011,1
110014,0
110026,0
110042,0
110058,0
110069,0
110080,0
110087,0
110091,0
110094,1
110098,1
110105,1
110117,0
110136,1
110138,1
110149,0
110164,1
110202,0
110212,0
110226,0
110236,0
110249,0
110257,0
110258,0
110277,1
110282,0
110284,0
110286,0
110289,0
110304,1
110319,1
110324,0
110326,1
110335,0
110337,0
110338,0
110343,0
110345,1
110347,0
110355,0
110359,0
110360,1
110364,1
110371,0
110372,0
110376,0
110379,0
110380,0
110393,0
110401,0
110406,0
110411,0
110416,0
110420,0
110443,0
110465,0
110468,1
110469,0
110471,0
110487,0
110491,1
110504,1
110547,1
110550,0
110559,1
110578,0
110582,1
110590,0
110598,0
110601,1
110602,0
110604,0
110625,0
110626,0
110636,0
110637,0
110638,0
110646,1
110648,0
110652,0
110681,1
110682,0
110687,0
110691,0
110694,0
110695,0
110696,1
110708,0
110710,0
110717,0
110730,0
110740,0
110742,0
110747,1
110761,1
110766,0
110769,0
110774,1
110803,0
110805,0
110809,1
110827,0
110832,1
110839,0
110859,0
110861,0
110863,0
110865,0
110881,1
110889,0
110891,0
110894,0
110895,1
110907,1
110914,0
110933,0
110934,0
110937,0
110953,0
110954,1
110958,1
110970,1
110974,1
110977,1
110989,0
110993,0
110994,1
111018,0
111019,0
111030,0
111032,1
111041,0
111045,1
111048,0
111052,0
111070,0
111084,1
111091,1
111104,1
111108,0
111112,0
111127,0
111142,0
111146,0
111165,1
111168,0
111169,1
111172,0
111173,0
111174,0
111175,1
111176,1
111177,0
111180,0
111182,1
111192,0
111194,0
111196,0
111197,0
111198,0
111205,1
111207,0
111222,0
111228,1
111233,0
111256,1
111258,0
111262,0
111263,0
111267,1
111269,0
111276,1
111277,1
111279,0
111290,0
111294,0
111295,1
111315,1
111318,0
111327,0
111328,1
111332,0
111338,0
111343,0
111344,1
111345,0
111347,0
111356,0
111359,0
111367,0
111368,0
111391,0
111408,1
111412,1
111419,0
111422,0
111423,1
111439,0
111452,1
111456,0
111467,0
111478,0
111482,0
111488,0
111503,0
111510,0
111512,0
111518,1
111532,1
111537,0
111541,1
111544,0
111550,0
111554,0
111560,0
111566,1
111567,1
111592,0
111618,0
111620,0
111627,0
111641,1
111646,0
111652,0
111657,1
111664,0
111665,1
111669,0
111673,0
111687,0
111688,0
111689,0
111694,1
111695,0
111698,0
111703,0
111709,0
111712,0
111715,0
111724,0
111730,0
111747,0
111760,0
111761,0
111763,1
111776,0
111777,0
111781,1
111793,0
111804,1
111810,1
111816,1
111818,0
111830,0
111832,0
111841,0
111842,1
111843,0
111846,0
111848,1
111856,1
111857,0
111877,0
111882,0
111883,0
111891,0
111893,0
111901,1
111912,0
111913,0
111955,0
111958,0
111960,0
111967,0
112000,0
112003,0
112015,1
112019,1
112020,0
112028,1
112029,0
112031,0
112039,0
112042,1
112049,0
112052,1
112054,0
112055,1
112063,0
112070,0
112071,0
112080,0
112083,0
112085,0
112089,0
112098,0
112100,0
112105,1
112124,0
112126,1
112127,1
112128,0
112148,1
112149,0
112165,0
112170,1
112171,0
112176,0
112186,0
112199,0
112203,0
112214,0
112215,0
112216,0
112224,1
112225,0
112231,1
112234,0
112235,0
112236,0
112254,0
112265,0
112271,1
112284,0
112287,1
112295,1
112303,0
112307,1
112310,1
112312,0
112313,0
112326,1
112333,0
112334,0
112339,0
112347,1
112350,0
112356,1
112357,0
112359,0
112360,0
112371,1
112385,1
112392,1
112401,0
112405,0
112414,0
112429,1
112448,0
112467,1
112468,1
112469,1
112491,0
112500,1
112510,0
112535,1
112537,0
112551,0
112552,0
112556,1
112577,0
112590,0
112593,0
112596,1
112601,0
112604,0
112622,1
112655,0
112663,0
112667,0
112670,0
112676,1
112677,0
112679,0
112683,0
112688,0
112692,1
112696,0
112702,0
112709,0
112720,0
112735,0
112738,0
112742,0
112748,0
112749,0
112766,1
112767,0
112769,0
112771,1
112775,1
112794,1
112795,0
112796,0
112815,0
112817,0
112821,0
112822,0
112829,0
112831,0
112835,0
112838,0
112842,0
112844,0
112845,1
112846,0
112847,0
112867,0
112868,0
112874,0
112879,0
112882,0
112886,0
112895,0
112896,0
112902,1
112904,0
112917,1
112932,1
112944,1
112946,1
112947,1
112948,0
112966,1
112967,0
112971,0
112973,0
112974,0
112978,0
112988,0
112992,0
113003,0
113004,1
113007,1
113020,1
113025,1
113032,0
113042,1
113047,0
113066,0
113067,0
113071,1
113087,1
113108,0
113109,1
113123,0
113128,1
113134,0
113151,0
113175,0
113181,0
113188,0
113191,1
113193,0
113201,0
113209,0
113222,0
113248,0
113272,0
113276,0
113287,0
113302,0
113308,1
113316,1
113318,1
113320,0
113322,0
113325,0
113326,1
113332,0
113346,0
113352,0
113361,0
113362,1
113365,0
113366,0
113368,1
113382,0
113385,1
113390,1
113391,0
113393,1
113396,0
113397,1
113402,0
113403,0
113405,1
113406,0
113410,1
113413,1
113418,0
113419,0
113435,1
113438,0
113447,0
113458,1
113466,1
113475,0
113482,0
113490,0
113505,1
113508,0
113520,1
113532,0
113535,0
113549,0
113557,0
113558,1
113561,1
113566,1
113569,0
113574,1
113576,0
113577,1
113585,0
113587,0
113599,0
113601,1
113602,0
113605,0
113609,0
113611,0
113616,1
113627,1
113631,1
113643,0
113652,1
113657,1
113659,0
113672,1
113680,0
113692,0
113694,0
113695,0
113701,0
113733,1
113738,0
113740,1
113742,0
113777,1
113783,1
113788,0
113789,1
113791,0
113795,0
113799,0
113805,0
113820,0
113822,0
113824,0
113829,1
113832,0
113833,1
113841,0
113849,0
113862,0
113863,1
113864,0
113870,0
113875,0
113882,0
113887,0
113894,0
113909,0
113930,0
113936,1
113939,0
113942,1
113943,1
113945,0
113947,0
113950,0
113951,1
113957,1
113966,0
113967,0
113977,1
113984,0
113986,0
113992,1
113998,0
113999,1
114003,0
114010,0
114011,0
114032,0
114047,0
114055,0
114056,1
114064,0
114065,0
114067,0
114068,1
114075,0
114076,1
114077,1
114094,0
114095,0
114109,0
114114,0
114116,0
114127,0
114158,1
114168,1
114169,1
114171,0
114180,0
114193,0
114198,0
114201,1
114202,1
114207,1
114210,1
114221,0
114222,1
114227,0
114250,0
114253,0
114265,1
114267,0
114273,0
114280,0
114281,0
114283,0
114291,1
114310,0
114316,0
114326,0
114327,0
114339,0
114352,1
114359,0
114360,0
114382,0
114396,1
114397,0
114415,0
114425,0
114434,0
114456,0
114463,0
114469,0
114476,0
114480,0
114482,1
114492,0
114493,0
114501,0
114506,0
114510,0
114515,0
114524,1
114545,1
114546,0
114560,0
114562,0
114563,0
114566,1
114599,0
114601,0
114607,0
114612,0
114622,0
114625,0
114634,0
114635,0
114641,0
114644,0
114645,0
114651,0
114653,0
114654,0
114667,1
114668,0
114670,0
114686,1
114688,1
114690,0
114691,1
114700,0
114706,0
114740,0
114741,0
114755,0
114757,0
114767,1
114772,0
114780,0
114782,0
114791,1
114815,0
114823,0
114835,0
114838,0
114840,0
114842,0
114844,1
114850,0
114853,0
114856,0
114857,1
114858,1
114864,0
114871,0
114875,0
114879,0
114893,0
114912,0
114922,0
114930,0
114945,1
114951,0
114958,0
114962,0
114976,0
114978,0
114987,0
115002,0
115005,0
115023,1
115030,0
115033,1
115034,0
115038,0
115046,0
115049,0
115055,1
115059,0
115076,1
115078,1
115081,0
115085,0
115096,1
115101,0
115114,0
115119,0
115121,0
115122,0
115144,0
115147,0
115151,0
115172,0
115175,0
115183,0
115185,1
115197,0
115200,1
115207,0
115217,0
115230,0
115237,1
115246,0
115251,0
115269,0
115290,0
115299,0
115309,1
115310,0
115311,0
115312,0
115323,1
115324,0
115341,0
115342,0
115343,0
115350,0
115354,1
115360,0
115368,1
115373,1
115396,0
115400,0
115401,0
115404,0
115405,0
115406,0
115407,0
115412,1
115413,0
115415,0
115423,1
115427,0
115428,0
115439,1
115440,1
115447,0
115450,0
115457,0
115459,0
115463,0
115473,1
115477,0
115479,1
115480,0
115481,0
115485,1
115489,0
115495,0
115500,0
115521,0
115572,0
115580,0
115582,0
115586,0
115587,0
115588,0
115591,1
115592,0
115618,0
115619,0
115621,1
115632,0
115646,0
115658,0
115671,1
115680,0
115686,0
115688,0
115705,1
115707,0
115708,0
115726,1
115759,0
115773,0
115777,1
115778,1
115781,0
115801,0
115804,0
115810,0
115812,1
115820,1
115827,1
115831,1
115841,1
115846,0
115852,0
115857,0
115858,0
115860,1
115865,0
115867,1
115869,1
115877,1
115904,0
115913,0
115916,1
115928,0
115932,0
115933,0
115937,1
115938,0
115957,0
115958,0
115969,1
115980,1
115984,0
116006,0
116007,0
116008,0
116009,1
116011,0
116012,0
116015,1
116025,0
116047,0
116052,1
116068,0
116077,0
116084,0
116089,0
116093,1
116097,0
116102,0
116118,1
116119,0
116125,0
116128,1
116135,1
116140,0
116141,0
116142,0
116153,1
116156,0
116157,0
116167,0
116168,1
116175,0
116187,0
116189,0
116191,0
116201,0
116210,0
116213,0
116215,1
116223,1
116226,0
116228,0
116241,0
116247,0
116266,0
116276,1
116287,0
116289,0
116292,1
116306,0
116309,1
116312,0
116313,1
116335,1
116342,1
116348,1
116367,0
116380,0
116383,1
116389,1
116395,0
116397,0
116398,0
116402,1
116404,0
116406,0
116424,1
116428,0
116436,0
116440,0
116448,1
116458,0
116466,0
116469,0
116473,0
116474,0
116479,0
116480,1
116491,0
116493,0
116505,0
116511,1
116525,1
116535,0
116544,0
116546,0
116562,0
116565,1
116578,0
116579,0
116580,0
116582,0
116584,0
116586,0
116596,0
116597,0
116598,0
116604,1
116608,0
116609,0
116613,0
116614,0
116615,0
116633,0
116637,0
116643,0
116647,0
116656,1
116659,0
116662,0
116676,0
116680,1
116681,0
116683,1
116684,1
116712,0
116720,0
116726,0
116729,1
116737,1
116745,1
116747,0
116766,0
116781,0
116783,1
116787,0
116788,1
116789,0
116801,0
116803,0
116804,1
116806,0
116815,0
116817,1
116825,1
116828,0
116829,0
116853,1
116854,0
116859,0
116860,0
116865,0
116872,1
116880,0
116882,0
116893,0
116896,0
116906,0
116908,0
116925,0
116926,0
116948,0
116949,1
116955,0
116964,0
116974,0
116976,0
116990,1
116993,0
116994,0
116997,0
117003,0
117007,0
117011,0
117012,1
117019,0
117021,0
117030,1
117036,0
117043,1
117054,1
117070,0
117077,1
117087,0
117093,0
117105,0
117112,1
117129,1
117135,1
117138,0
117142,0
117148,0
117157,0
117170,0
117171,0
117172,1
117178,0
117186,1
117187,1
117193,0
117194,1
117199,0
117207,0
117211,0
117216,1
117217,1
117218,0
117219,0
117224,0
117225,1
117239,0
117242,0
117249,0
117255,1
117257,1
117272,0
117284,1
117287,0
117293,1
117298,1
117299,0
117307,0
117321,1
117323,1
117326,1
117327,1
117341,0
117350,0
117362,1
117375,0
117391,0
117392,1
117396,1
117399,0
117400,0
117402,0
117406,0
117417,1
117418,0
117425,0
117428,0
117443,1
117448,0
117449,0
117450,1
117463,1
117467,0
117478,1
117480,1
117483,1
117484,0
117495,0
117498,0
117501,0
117503,1
117520,1
117524,1
117525,0
117526,0
117527,0
117531,0
117545,0
117547,1
117557,0
117563,0
117564,0
117598,0
117599,0
117610,0
117614,0
117616,0
117623,0
117625,1
117633,0
117634,0
117639,0
117652,0
117653,0
117660,1
117661,0
117662,0
117676,0
117677,1
117681,0
117684,0
117707,0
117736,1
117737,1
117741,0
117746,0
117753,0
117755,0
117775,0
117784,1
117786,0
117791,0
117801,1
117805,1
117816,0
117824,0
117835,0
117837,0
117847,1
117853,0
117854,1
117886,0
117900,0
117920,0
117924,0
117925,0
117934,0
117957,1
117959,0
117967,0
117969,1
117981,0
117982,0
117996,0
118000,1
118018,1
118025,0
118026,1
118044,0
118045,1
118048,0
118055,0
118058,0
118060,0
118066,0
118071,0
118072,1
118082,0
118089,1
118106,0
118115,0
118127,1
118144,1
118150,1
118151,0
118157,0
118162,0
118163,0
118166,0
118181,0
118191,0
118202,1
118205,0
118214,0
118251,0
118264,0
118271,0
118272,1
118276,1
118287,0
118291,0
118292,0
118294,0
118305,0
118312,1
118319,0
118321,0
118326,0
118342,0
118343,0
118353,0
118354,0
118358,1
118359,1
118365,1
118367,0
118368,1
118371,1
118378,0
118379,1
118383,0
118386,0
118387,1
118400,0
118403,0
118428,0
118440,1
118459,0
118490,0
118491,0
118492,0
118498,0
118499,1
118509,0
118518,0
118531,1
118532,0
118546,0
118548,0
118558,1
118560,0
118561,0
118562,1
118564,1
118569,0
118578,1
118585,0
118591,1
118592,0
118594,0
118611,1
118614,1
118622,0
118641,1
118642,0
118650,0
118666,0
118696,1
118697,0
118710,0
118717,0
118720,0
118735,0
118747,1
118750,0
118789,1
118791,1
118803,1
118804,0
118806,0
118809,1
118823,1
118842,0
118871,1
118874,0
118876,0
118886,0
118888,0
118889,0
118894,0
118898,0
118905,1
118911,0
118915,0
118916,1
118925,0
118926,1
118929,0
118935,0
118947,0
118951,0
118953,0
118960,0
118973,0
119001,1
119003,0
119009,0
119011,0
119012,1
119014,0
119025,0
119047,0
119049,0
119057,0
119062,0
119064,0
119069,0
119079,0
119088,0
119091,1
119095,0
119104,0
119108,0
119109,0
119115,1
119125,0
119146,0
119148,0
119160,1
119164,1
119169,0
119179,1
119187,0
119191,0
119205,0
119207,0
119208,0
119217,1
119230,0
119232,1
119236,1
119238,0
119240,0
119250,0
119251,1
119252,0
119266,0
119267,0
119270,0
119272,0
119276,0
119281,0
119295,0
119313,1
119318,0
119321,1
119340,0
119341,1
119344,1
119348,0
119353,0
119361,1
119362,1
119376,0
119383,0
119391,0
119394,0
119395,0
119415,1
119430,1
119441,0
119454,0
119468,0
119474,1
119492,0
119496,0
119500,0
119501,1
119510,0
119518,0
119524,0
119533,0
119540,0
119553,0
119573,0
119593,0
119594,0
119595,1
119596,0
119607,0
119609,0
119616,1
